review,sentiment_label,sentiment_score,keywords,themes
Nice app with a new features ... Really like it !!!,positive,0.6036851515151516,"['app feature', 'feature', 'like', 'app']",['Other']
I phone app is not working,neutral,0.0,"['phone app', 'app work', 'phone', 'work', 'app']","['App Performance', 'Activation/Registration']"
Nice one of and to be able skills in a good time for me and the first half of all time taking,positive,0.5651466666666666,"['skill', 'half', 'time']",['Other']
"Easy to use, but it is not functional always.",positive,0.3162533333333333,['use'],['Other']
Most of the times I receive text of my balance the next day.,positive,0.1,"['balance day', 'receive text', 'text', 'receive', 'day']",['Transactions']
Its fast and reliable to use. I really liked it.,positive,0.44524,"['use like', 'fast', 'like', 'use']",['Other']
The app always stuck when i go to recent transactions,negative,-0.15,"['app stick', 'stick', 'transaction', 'app']",['App Performance']
It's not working on Samsung note9,neutral,0.0,['work'],"['App Performance', 'Activation/Registration']"
It is Good application,positive,0.54424,['application'],['Other']
Easy to understand and use it,positive,0.4375733333333333,"['understand', 'use']",['Other']
effective and efficient app.,positive,0.6657599999999999,['app'],['Other']
frequently failed and needs authorization.,negative,-0.50636,"['fail need', 'authorization', 'fail', 'need']",['Transactions']
A Perfect app but try to fix logout problem.,positive,0.2224,"['try fix', 'app try', 'try', 'problem', 'fix']",['Account Access']
"I have a lot of experience ,some of them are:- 1. Being a teacher, 2. Being member of Air Force , 3. Being Sport coach",neutral,0.0,"['member', 'air', 'force', 'lot', 'experience']",['Other']
I like your Apps CBE but sometimes I face a problem like transaction mistake.,negative,-0.23514,"['mistake', 'problem transaction', 'face problem', 'app cbe', 'face']",['Transactions']
Very cool and best app. Keep up the good work.,positive,0.8115533333333333,"['app work', 'work', 'app']",['Other']
"Better mobile banking app than other local banks, it pay a lot of utilities",positive,0.26672,"['pay lot', 'bank pay', 'utility', 'app bank', 'pay']",['Transactions']
better user interface and very fast 👏👏,positive,0.41624,"['user interface', 'interface', 'user']",['Interface Issues']
"It said, always poor network, poor network....... even the network is there. You grilled us!!",negative,-0.6713199999999999,"['network network', 'network', 'say network', 'say']",['App Performance']
So simple to use and Easier than even MB,positive,0.2528999999999999,"['use mb', 'mb', 'use']",['Other']
"Fsntastic,convenient and fast",positive,0.08,[],['Other']
I am happy of this app,positive,0.6631400000000001,['app'],['Other']
It's easy to use and accessable,positive,0.4375733333333333,['use'],['Other']
Urgent fix the app is not working,positive,0.12138,"['fix app', 'app work', 'fix', 'work', 'app']","['App Performance', 'Activation/Registration']"
Great Services it makes my work easy Thanks,positive,0.7143111111111111,"['service make', 'make work', 'work thank', 'make', 'thank']",['Other']
Super convenient and accessible,positive,0.5013066666666667,[],['Other']
Really good app to transfer money and receive,positive,0.57562,"['money receive', 'app transfer', 'receive', 'transfer money', 'money']",['Transactions']
It don't work The application is Doesn't work,neutral,0.0,"['work application', 'application work', 'work', 'application']",['App Performance']
Easy to access and transfer,positive,0.4375733333333333,"['access', 'transfer']",['Transactions']
"I like all about this app, but ,it is better if we can use two factor authentication",positive,0.6084799999999999,"['factor', 'authentication', 'like app', 'app use', 'like']",['Account Access']
This App ir really helpful and easy. Thank you CBE,positive,0.6244866666666666,"['app thank', 'thank', 'app']",['Other']
"It couldn't even show me my current balance, disappointing.",negative,-0.41634,['balance'],['Other']
Keep up guys you're always trustful service giver. I appereciated so much.,positive,0.4823,"['guy', 'service']",['Other']
It is fast and secure.,positive,0.324,[],['Other']
Simple and Easy app,positive,0.3509066666666666,['app'],['Other']
It just disturbs if you left it open. Bad user experience,negative,-0.5436933333333334,"['leave', 'user experience', 'experience', 'user']",['Other']
"I don't have any word to describe this cbe app i really love it,just it's important thank u",positive,0.67878,"['love thank', 'word', 'cbe', 'love', 'thank']",['Other']
"If Zero and negative rating is allowed the TCB bank's this application and *889# & +951 deserves -100. I am calling the bank TCB b/s they shouldn't allowed to use Ethiopia for Trash bank). ""None Available"" for all service b/s of their management uncalculated, illogical & greedious decision of service charges which wasn't stayed morethan 5 days. Why should I go to Addis Ababa just I opened my account in Addis I while I am living in Dire in the current era where all things are digitally connected?",negative,-0.4889599999999999,"['allow', 'rating allow', 'application deserve', 'bank allow', 'decision']",['Other']
Very satisfying and reliable Mobile banking app,positive,0.5657,"['mobile banking', 'mobile', 'banking app', 'banking', 'app']",['Transactions']
Very slow and worst doesn't work good 🙃,negative,-0.5577799999999999,['work'],['App Performance']
"Simple, fast and secure",positive,0.284,[],['Other']
Easy and compatible,positive,0.4375733333333333,[],['Other']
very very nice app but it's Not done by simple network,positive,0.33162,"['app network', 'network', 'app']",['App Performance']
It is good but modify it in away that shows 15 days statement,positive,0.4229199999999999,"['modify', 'statement', 'day']","['Feature Requests', 'Transaction History']"
best and simple service,positive,0.58214,['service'],['Other']
Nice app thanks cbe,positive,0.57448,['thank'],['Other']
thank u for ur immidiate action to update the app for all types of android system.,positive,0.25672,"['type', 'action', 'update app', 'thank', 'update']",['Other']
CBE mobile banking is unique which is I always prefer every where !!,positive,0.234375,"['prefer', 'banking']",['Transactions']
Useful and synchronized fast.,positive,0.36424,['synchronize'],['Other']
Why I go to the nearest bank to be activated! It must be fully automated like telebirr and Mpessa!,positive,0.31242,"['automate', 'bank activate', 'activate', 'telebirr', 'bank']",['Transactions']
"Its not updating properly ,not working",neutral,0.0,"['update work', 'update', 'work']",['Other']
Easy to use and save time I like it,positive,0.6668333333333334,"['use save', 'time like', 'save time', 'save', 'like']","['Screenshot/Restrictions', 'Transaction History']"
Great experience on android and you need some work on iphone connection,positive,0.6949400000000001,"['work iphone', 'iphone', 'need work', 'android', 'connection']","['App Performance', 'Feature Requests']"
I can not activate and it can not syncronized,neutral,0.0,['activate'],['Activation/Registration']
Some time the connection is busy Plz try to solve only these,positive,0.1839199999999999,"['try solve', 'solve', 'connection', 'try', 'time']",['App Performance']
Before a time this app is working properly but now busy,neutral,0.02,"['time app', 'app work', 'time', 'work', 'app']",['Other']
The app doesn't let you have the pdf form receipt.,neutral,0.0,"['pdf form', 'app let', 'pdf', 'form', 'let']",['Screenshot/Restrictions']
It is nice app!,positive,0.58518,['app'],['Other']
the new app is not integrating with the system... fix it.,positive,0.0545454545454545,"['app integrate', 'integrate', 'fix', 'app']",['Other']
"It's nice app, if u can add biometric security futute",positive,0.6221399999999999,"['security futute', 'add security', 'app add', 'security', 'add']","['Account Access', 'Feature Requests', 'Security Concerns']"
Amazing application which is very easy to use? Keep going CBE,positive,0.7067866666666667,"['use cbe', 'application use', 'cbe', 'application', 'use']",['Other']
Wow amazing app,positive,0.6335,['app'],['Other']
Make an option to send statement by email,neutral,0.0,"['option send', 'email', 'statement', 'send', 'option']","['Feature Requests', 'Transaction History', 'Customer Service']"
Excellent App and easy to use.,positive,0.7456666666666667,"['app use', 'use', 'app']",['Other']
Ever and never seen this kind of app I proud my CBE,positive,0.56602,"['kind app', 'app cbe', 'kind', 'cbe', 'app']",['Other']
it is crashed after updating why and how to fix it,neutral,0.0,"['update fix', 'crash update', 'crash', 'fix', 'update']",['Other']
The service is very efficient and user friendly.,positive,0.5605,"['service user', 'user', 'service']",['Other']
This app helped me a lot to pay my kids school payment and my bill.,negative,-0.0616199999999999,"['pay kid', 'school payment', 'kid', 'school', 'help lot']",['Transactions']
"It asks me download authorisation code, and I didn't know it. Please help! I want to use this app now!",positive,0.2317799999999999,"['know help', 'authorisation', 'want use', 'want', 'ask']","['Feature Requests', 'Screenshot/Restrictions']"
"Have been using it for 2 years, the new update is even better. Best MB app",positive,0.6960218181818182,"['year update', 'year', 'update']",['Other']
"It's good app, you need upgrade continuously Thank you",positive,0.6758199999999999,"['upgrade thank', 'app upgrade', 'upgrade', 'thank', 'app']",['Feature Requests']
"Fast, user-friendly, easy-to-use",positive,0.08,"['user use', 'user', 'use']",['Other']
Nice app &simple to use but still it needs some improvement,positive,0.54576,"['use need', 'need improvement', 'improvement', 'app use', 'need']",['Feature Requests']
"It says ""Network error!"" after update @feb 11, 24",negative,-0.2744399999999999,"['say network', 'network error', 'network', 'error', 'say']",['Other']
"This app is not working now. I installed it, but it is not opening.",neutral,0.0,"['instal open', 'instal', 'open', 'app work', 'work']","['App Performance', 'Activation/Registration']"
Very simple and easy to use I loved it,positive,0.6276911111111111,"['use love', 'love', 'use']",['Other']
Thank you app google manager its very useful!!! Thank you!!,positive,0.91828,"['thank', 'thank app', 'manager', 'app']",['Other']
Always there is a problem on your mobile banking service why don't you update your system,negative,-0.2411399999999999,"['service update', 'banking service', 'problem', 'service', 'banking']",['Transactions']
"Unable to connect, pls. Improve the system",positive,0.0963399999999999,"['connect', 'improve']",['Other']
Nice app considering what is out in the market in Ethiopian banking it can be better regarding no. Of recent transaction to display,positive,0.5611466666666667,"['app consider', 'consider market', 'market', 'banking transaction', 'transaction display']",['Transactions']
"Very nice, but requires paid network.",positive,0.46854,"['require pay', 'pay network', 'require', 'pay', 'network']",['Other']
Very interesting app in digital economy,positive,0.40456,"['economy', 'app']",['Other']
Good app but when i want to tranfer to other banks there is ZEMZEM BANK and HIJRA BENK . add these banks.,positive,0.319,"['add bank', 'tranfer', 'app want', 'bank', 'want']",['Feature Requests']
Transaction respondes with non available message,positive,0.16,"['respond message', 'respond', 'message', 'transaction']","['Transactions', 'Notifications']"
It make's life simple and easy keep it up!,positive,0.4038933333333333,['life'],['Other']
Very easy and clear to use.,positive,0.5666466666666667,['use'],['Other']
"Its easy and safe, I like it.",positive,0.6711066666666666,['like'],['Other']
Nice application. Very easy to use.,positive,0.6633466666666668,"['application use', 'application', 'use']",['Other']
Unable to save transaction message Please solve asap,positive,0.2457999999999999,"['solve asap', 'save transaction', 'asap', 'solve', 'message']","['Transactions', 'Screenshot/Restrictions', 'Transaction History', 'Notifications']"
Excellent Application that's easy for use.,positive,0.7456666666666667,"['application use', 'application', 'use']",['Other']
"Easy to use,and time saver.",positive,0.4375733333333333,"['use time', 'time', 'use']",['Other']
it is very fast and simple to use.,positive,0.052,['use'],['Other']
"Nice app but became inactive after being zippad &released ,plse solve such silly problem",neutral,-0.0329866666666666,"['release solve', 'zippad', 'zippad release', 'solve problem', 'release']",['Other']
"Wonderful app thanks for changing the oldq one, Good Job!",positive,0.7978866666666667,"['app thank', 'change', 'job', 'thank', 'app']",['Other']
Easy to use and convenient,positive,0.4375733333333333,['use'],['Other']
Very bad experience as it sticks every now and then,negative,-0.7149399999999999,"['stick', 'experience']",['Other']
Very bad application which can not working properly.,negative,-0.53294,"['application work', 'application', 'work']","['App Performance', 'Activation/Registration']"
"CBE banks are deducting 5 birr from customers' accounts every month without authorization, and their customer service is subpar. Therefore, I will rate them 1 star.",neutral,0.0,"['customer', 'rate star', 'customer account', 'deduct', 'customer service']",['Transactions']
App is not opening after update,neutral,0.0,"['open update', 'open', 'update']",['Other']
Crashed after update. Pls release fix asap.,neutral,0.04632,"['release fix', 'update release', 'fix asap', 'crash update', 'release']",['Other']
Love it But Recently the app is unfuctional. Fix bugs,positive,0.32908,"['app fix', 'fix bug', 'love app', 'bug', 'love']",['Other']
"There is a difference in the options for instance i haven't banking, like standing order how can i develop?",negative,-0.1653,"['option instance', 'order develop', 'difference', 'stand order', 'stand']",['Feature Requests']
Very nice and easy to us better from the previous app,positive,0.6625066666666666,['app'],['Other']
"Fast ,best and saves time.",positive,0.6221399999999999,"['save time', 'save', 'time']",['Other']
It simple to use but sometimes doesn't work,neutral,0.0,"['use work', 'use', 'work']",['App Performance']
Very problematic... doesn't work when needed,negative,-0.2156199999999999,"['work need', 'need', 'work']",['App Performance']
App is Not working from last update.,neutral,0.0,"['work update', 'update', 'work']","['App Performance', 'Activation/Registration']"
It is not synchronizing with core banking,neutral,0.0,"['synchronize', 'banking']",['Other']
It is easy and fast app,positive,0.3909066666666666,['app'],['Other']
Totally not working I can't see my balance ot is blank.,neutral,0.0,"['ot', 'work balance', 'balance', 'work']","['Transactions', 'App Performance', 'Activation/Registration']"
Very useful supportive app in our day to day a activities or business,positive,0.5908,"['day', 'day activity', 'day day', 'app day', 'activity']",['Other']
"I downloaded the app,but asking for a key. How do I get the App's verification key?",neutral,0.0,"['key', 'key app', 'app verification', 'verification key', 'app ask']",['Account Access']
"Fantastic, It has supersonic speed.",positive,0.49444,['speed'],['Other']
It doesn't work on my phone it says your device is rooted you can't use it Please tell me What should i do,negative,-0.14466,"['phone say', 'root use', 'device root', 'say device', 'work phone']",['App Performance']
Short and precise app.,positive,0.08,['app'],['Other']
Good and excellent service application,positive,0.7989999999999999,"['service', 'application']",['Other']
It's the best mobile banking application ever!,positive,0.80176,"['banking application', 'banking', 'application']",['Transactions']
Now it supports most phones. Good job!,positive,0.70448,"['phone job', 'support phone', 'support', 'job', 'phone']",['Other']
Fast and user friendly,positive,0.41134,['user'],['Interface Issues']
Pleas update this app is not working,neutral,0.0,"['plea', 'update app', 'app work', 'update', 'work']","['App Performance', 'Activation/Registration']"
Its best app but not fastest and more time this not functional For me,positive,0.52908,"['app time', 'time', 'app']",['Other']
It is great and fast app to transfer money,positive,0.57494,"['app transfer', 'transfer money', 'money', 'transfer', 'app']",['Transactions']
I'm CBE costumer for more than ten years And mobile banking almost three years I have to say CBE is the leading app so far,positive,0.08,"['year', 'year banking', 'year lead', 'lead app', 'lead']",['Transactions']
Not working... it says. Can't Sync...,neutral,0.0,"['work say', 'say sync', 'sync', 'say', 'work']",['Other']
Has a good service with a hope to improve. Much.,positive,0.6762599999999999,"['hope', 'improve', 'service']",['Other']
Easy and reliable app love it,positive,0.6645066666666667,"['app love', 'love', 'app']",['Other']
"It's reliable, fast,and easy to use",positive,0.4375733333333333,['use'],['Other']
With this app i can not share or download transaction data after pay or transfer,negative,-0.18936,"['app share', 'datum pay', 'share download', 'download transaction', 'pay transfer']","['Transactions', 'Feature Requests', 'Screenshot/Restrictions']"
Absolutely The Best Mobile banking i ever seen thank you CBE !!!,positive,0.7404,"['banking thank', 'thank', 'banking']",['Transactions']
One of the best apps ever created. Its very beneficial I like it more,positive,0.7686466666666667,"['app create', 'create', 'like', 'app']",['Other']
"It's ask me update then i was going to my branch they updated my mobile banking but still not working!""",neutral,0.0,"['update branch', 'update banking', 'banking work', 'ask update', 'update']","['Transactions', 'Customer Service']"
Good app and smooth services.,positive,0.48424,"['app service', 'service', 'app']",['Other']
Simple and easy to use.,positive,0.3509066666666666,['use'],['Other']
The app is good..but where I get authorization key.,neutral,0.0,"['app authorization', 'authorization key', 'key', 'authorization', 'app']",['Activation/Registration']
It wouldn't sync usually.,negative,-0.1,['sync'],['App Performance']
Best to be Best as your Age of Surveillance Old.,positive,0.9133,['age'],['Other']
Wow makes my Business Smarter and Faster. Thank you for Details.,positive,0.55114,"['make business', 'business', 'make', 'thank']",['Other']
crashes after update for v2. please reply for comments asap.,positive,0.1909199999999999,"['reply comment', 'reply', 'comment', 'crash update', 'asap']",['Other']
good but sometimes system is sometimes hard,positive,0.1356666666666666,[],['Other']
Good Interface and user frendly app great work cbe👍🏻,positive,0.7743599999999999,"['interface user', 'user app', 'interface', 'app work', 'user']",['Interface Issues']
Best app with smooth experience.,positive,0.66214,"['app experience', 'experience', 'app']",['Other']
Fast and Easy to use.,positive,0.3909066666666666,['use'],['Other']
To speak frankly the app is good but it is too slow,positive,0.2229199999999999,"['speak app', 'speak', 'app']",['App Performance']
Good improvement👍 number one app with in the bank industry.,positive,0.7210599999999999,"['bank industry', 'industry', 'app bank', 'improvement', 'number']",['Other']
It is a great application with full of credibility.,positive,0.60494,['application'],['Other']
I can't transfer to telebirr and takes time to scan,neutral,0.0,"['scan', 'transfer telebirr', 'telebirr', 'transfer', 'time']",['Transactions']
It's very fast and reliable,positive,0.104,[],['Other']
Lot of things missing and doesn't update quickly,negative,-0.1509333333333333,"['lot thing', 'thing miss', 'miss', 'lot', 'thing']","['Feature Requests', 'Notifications']"
Good but needs further features!,positive,0.3232399999999999,"['need feature', 'feature', 'need']",['Other']
Clear and very easy,positive,0.5524866666666667,[],['Other']
"Wow it is really easier way to communicate business men , even it is more than Front CBE servant.",positive,0.5771266666666667,"['business man', 'communicate', 'man', 'business', 'way']",['Other']
You make it easier and faster to use,positive,0.2528999999999999,['use'],['Other']
Nice app it's help life runs easly and facilititet busines fast,positive,0.5623,"['run facilititet', 'fast', 'app help', 'run', 'life']",['Other']
Easy to use and also fast,positive,0.3909066666666666,['use'],['Other']
Very efficient and easy to use I like it,positive,0.6244866666666666,"['use like', 'like', 'use']",['Other']
It is broken after the last update!!!,negative,-0.44558,"['break', 'update']",['App Performance']
It's not working it only updates I can't even see my balance,neutral,0.0,"['update balance', 'work update', 'balance', 'update', 'work']","['Transactions', 'App Performance', 'Activation/Registration']"
Always....busy Cant sync is common problem,negative,-0.3611399999999999,"['sync problem', 'sync', 'problem']",['App Performance']
Why build a skyscraper when your mobile app is this bad!!!... Priorities !!!!,negative,-0.8455,"['priority', 'build', 'app']",['Other']
Very very slow app i have no idea,negative,-0.3336,"['idea', 'app']",['App Performance']
It's good but a bit late and stack a lot,positive,0.22292,"['bit', 'stack', 'lot']",['Notifications']
I like the app it's simple and transparent,positive,0.21672,"['like app', 'like', 'app']",['Other']
"hello,all ethiopian to east africa and all over the world.i am from ethiopia.i wos have disegned new digital transaction system in ethiopia.this our money transaction to be active when we need all our transaction to any where.this is also exellent way to connect by digital transaction with global country.......like china...us...italy....phli....etc through the world...we have been lucky by making a great digital connection system to develop our CBE birr with global transaction...in ethiopia...",positive,0.5680050505050505,"['transaction', 'world make', 'wos', 'wos disegne', 'transaction money']","['Transactions', 'App Performance', 'Feature Requests']"
Very thoughtful it's making work very simple.,positive,0.36746,"['make work', 'make', 'work']",['Other']
Good look and easy to use.,positive,0.6468466666666667,"['look use', 'look', 'use']",['Other']
"Fast and secure service, exchange money everywhere",positive,0.324,"['exchange money', 'exchange', 'money', 'service']",['Other']
It is clear and nice application. Becuase it is more Userfriend app.,positive,0.55582,"['application app', 'application', 'app']",['Other']
No eady way to check balance after deposit or withdrawal.,negative,-0.1639199999999999,"['deposit withdrawal', 'way check', 'withdrawal', 'check balance', 'deposit']",['Transactions']
app is a good ideas and good version but this app not download my phone i want to use this app,positive,0.59122,"['download phone', 'app download', 'want use', 'idea', 'version app']","['Feature Requests', 'Screenshot/Restrictions']"
Easy to use and user ፍሬንድልይ,positive,0.4375733333333333,"['ፍሬንድልይ', 'use user', 'user', 'use']",['Other']
It is easy to operat & issential app. I'm using still.,positive,0.4375733333333333,[],['Other']
It is very good up and it is to transfer money and pay for other things,positive,0.40906,"['pay thing', 'money pay', 'pay', 'transfer money', 'thing']",['Transactions']
I love it u can do what ever you want easily,positive,0.6573666666666667,"['want', 'love']",['Feature Requests']
Easy and simple.,positive,0.3509066666666666,[],['Other']
Thanks for making easy access,positive,0.5468466666666667,"['make access', 'thank make', 'access', 'make', 'thank']",['Other']
"Easy and fast, timable",positive,0.3909066666666666,[],['Other']
Please solve problems very soon The app is denied to activate,negative,-0.1367199999999999,"['app deny', 'deny', 'problem app', 'solve problem', 'activate']",['Activation/Registration']
"Good, no bugs yet.",positive,0.38674,['bug'],['Other']
Good application is nice to same time and effort,positive,0.5878133333333333,"['time effort', 'effort', 'application time', 'time', 'application']",['Other']
It's good but recently it's not showing My Recent Transactions so do something about it,positive,0.2362533333333333,['transaction'],['Other']
Interesting application any updates should have to included timely,positive,0.44114,"['update include', 'application update', 'include', 'application', 'update']",['Feature Requests']
A wonderful Efficient n reliable app!,positive,0.86662,['app'],['Other']
Wow very easy and wonderful app,positive,0.7612377777777777,['app'],['Other']
What is this this is the worest app i have ever seen they gave me a code but it say it doesn't work and they blocked me,negative,-0.23514,"['app code', 'block', 'code', 'work', 'app']","['App Performance', 'Account Access', 'Screenshot/Restrictions', 'Activation/Registration']"
Upgraded to user friendly,positive,0.44634,"['upgrade user', 'upgrade', 'user']",['Interface Issues']
since i down loaded this APP nothing any problem happened .it very nice app,positive,0.5174688888888889,"['problem happen', 'load app', 'happen app', 'app problem', 'happen']",['Other']
Excellent apps and very friendly,positive,0.7784599999999999,['app'],['Other']
Very interesting application and very useful .,positive,0.6484,['application'],['Other']
Fast and user friendly app,positive,0.41134,"['user app', 'user', 'app']",['Interface Issues']
Fast and easy to use,positive,0.3909066666666666,['use'],['Other']
Hi Cbe the updeted app is still not instoled becouse app problem...,negative,-0.2411399999999999,"['becouse app', 'app becouse', 'becouse', 'app problem', 'problem']",['Other']
Easy and simple...i like it,positive,0.5691533333333333,['like'],['Other']
Fast and secure banking app I've ever seen,positive,0.324,"['banking app', 'banking', 'app']",['Other']
Can't update or syinc transactions,neutral,0.0,"['transaction', 'update']",['Other']
Thank you for your service......great app i am enjoying it.,positive,0.62576,"['app enjoy', 'thank service', 'enjoy', 'service app', 'thank']",['Other']
It performs two transaction with just one request....በጣም ቆሻሻ የሆነ app nw የእዉነት,neutral,0.0,"['request የእዉነት', 'የእዉነት', 'perform transaction', 'perform', 'request']",['Transactions']
I get the access from my nearest CBE branch but i still couldn't see my transactions,neutral,0.0,"['access cbe', 'branch transaction', 'cbe branch', 'branch', 'access']",['Customer Service']
I too like the service of this app it is the special service for all,positive,0.5249971428571428,"['service', 'app service', 'service app', 'app']",['Other']
It's good but i can't send money for other tell birr account i don't like this ....,neutral,0.0060999999999999,"['tell', 'send money', 'send', 'like', 'money']",['Transactions']
The app stops working,negative,-0.09186,"['app stop', 'stop work', 'stop', 'work', 'app']",['Other']
Very nice. Fast and easy. I love it.,positive,0.7196333333333333,['love'],['Other']
This app is mot working after the recent update.,neutral,0.0,"['mot', 'work update', 'update', 'work', 'app']",['Other']
Comfortable and easiest app,positive,0.59614,['app'],['Other']
It is easy and simple to use it.,positive,0.3509066666666666,['use'],['Other']
Absolute trash after an update,positive,0.08,"['trash', 'update']",['Other']
"Easy, versatile and secure financial transaction mobile app in Ethiopia.",positive,0.5002711111111111,"['transaction app', 'app ethiopia', 'ethiopia', 'transaction', 'app']",['Transactions']
Excellent Application that's appropriate for use.,positive,0.64314,"['application use', 'application', 'use']",['Other']
It is best app it remove waste of time.,positive,0.364,"['remove waste', 'waste time', 'waste', 'remove', 'time']",['Other']
"It is better, but active the transifer of money to own CBE account.",positive,0.5311888888888889,"['money account', 'money', 'account']",['Other']
A great app that makes life easy.,positive,0.7210266666666667,"['make life', 'app make', 'life', 'make', 'app']",['Other']
Good Application but it stops sametime,positive,0.28774,"['sametime', 'application stop', 'stop', 'application']",['Other']
The New Update is no1. It deserve 5 stars +. Good job CBE.,positive,0.4315127272727272,"['update deserve', 'deserve star', 'deserve', 'star', 'update']",['Other']
"Lately, it is not working",positive,0.06,['work'],"['App Performance', 'Activation/Registration']"
best app keep the update for new features,positive,0.6094127272727272,"['update feature', 'app update', 'feature', 'update', 'app']",['Other']
this is best but add traffic fine app.,positive,0.6348733333333334,"['add traffic', 'traffic', 'add', 'app']",['Feature Requests']
It has simply simplified my life..i love it.,positive,0.48214,"['life love', 'simplify life', 'simplify', 'life', 'love']",['Other']
An interesting digital platform,positive,0.34114,['platform'],['Other']
The problem that I have seen is some of the branches specially out of Addis Ababa doesn't have a know how about this application to authenticate it,negative,-0.098282857142857,"['branch know', 'know application', 'problem branch', 'authenticate', 'know']",['Other']
Sometimes the app doesn't not working,neutral,0.0,"['app work', 'work', 'app']","['App Performance', 'Activation/Registration']"
A easy and wonderful app to use,positive,0.7456666666666667,"['app use', 'use', 'app']",['Other']
Fast and reliable service,positive,0.08,['service'],['Other']
Simple for utility,neutral,0.0,['utility'],['Transactions']
Very Great to used but don't sale out multiple,positive,0.44072,"['sale multiple', 'multiple', 'sale']",['Other']
super fast and I can do everything in one place,positive,0.4663066666666667,['place'],['Other']
Really it is very important and time saving to make transaction trade benefecieries,positive,0.37096,"['save transaction', 'time save', 'save', 'time', 'transaction']",['Transactions']
It's the perfect app for online mobile banking,positive,0.7431399999999999,"['app banking', 'banking', 'app']",['Transactions']
Easy to use and confidential,positive,0.4375733333333333,['use'],['Other']
Doesn't work for Samsung A30s!,neutral,0.0,['work'],['App Performance']
The worst app.... Made me think I was robbed. Please fix or make an update,negative,-0.6529,"['rob fix', 'rob', 'app think', 'fix update', 'think']",['Other']
This app is good for daily transction systems,positive,0.4042399999999999,"['transction', 'app']",['Other']
Updating isn't working,neutral,0.0,['work'],['Other']
Best app and user familiar with more information included,positive,0.6321399999999999,"['information', 'app user', 'include', 'user', 'app']",['Other']
It's cool even though it takes a thousand years to update.,positive,0.33092,"['year update', 'year', 'update']",['Other']
what the app!!! i really really like this app. the best thing CBE done.,positive,0.74766,"['app thing', 'app app', 'thing', 'cbe', 'app']",['Other']
Fast and reliable,positive,0.08,[],['Other']
"Thank you for easing the life and making our business modern ,easy and reachable.",positive,0.5770266666666667,"['ease life', 'make business', 'ease', 'business', 'life']",['Other']
The Best And Suitabel And Easy To Use,positive,0.7645066666666667,['use'],['Other']
I couldn't see my balance from mobile banking. It doesn't show any thing how can I fix it? please,positive,0.1909199999999999,"['thing fix', 'thing', 'balance', 'fix', 'banking']",['Transactions']
It works perfectly for me and has many options......5 star......,positive,0.68214,"['option star', 'work option', 'star', 'option', 'work']",['Other']
Best app.. with no complications.,positive,0.67528,[],['Other']
To autherize new account it needs uninsrall dis not good fix it,negative,-0.2474472727272727,"['account need', 'fix', 'account', 'need']",['Other']
Awesome app keep up the good work 👏,positive,0.81436,"['app work', 'work', 'app']",['Other']
Clear and easy to use,positive,0.5089666666666667,['use'],['Other']
Very fast and simple transfer app,positive,0.052,"['transfer app', 'transfer', 'app']",['Transactions']
Bdry good app and functional system,positive,0.54424,['app'],['Other']
Always sync failed,negative,-0.50636,"['sync fail', 'sync', 'fail']","['Transactions', 'App Performance']"
This app is not compatible for Samsung not,neutral,0.0,['app'],['Other']
Good but need more features,positive,0.38292,"['need feature', 'feature', 'need']",['Feature Requests']
Very poor as compared with the previous one.,negative,-0.4526933333333333,['compare'],['Other']
this update is was not working,neutral,0.0,"['update work', 'update', 'work']","['App Performance', 'Activation/Registration']"
When the connection is good the app also very good,positive,0.7578400000000001,"['connection app', 'connection', 'app']",['App Performance']
Super fast app good work,positive,0.6314244444444445,"['app work', 'work', 'app']",['Other']
Very useful and easy to use.,positive,0.6131066666666667,['use'],['Other']
Not working regularly,neutral,0.0,['work'],"['App Performance', 'Activation/Registration']"
Easy to use. I love it !,positive,0.6989866666666666,"['use love', 'love', 'use']",['Other']
Not working properly,neutral,0.0,['work'],"['App Performance', 'Activation/Registration']"
Simple&fast app.I like it.,positive,0.21672,[],['Other']
Its very slow annoying,negative,-0.5109400000000001,[],['App Performance']
WiFi integrated is not worked,neutral,0.0,"['integrate', 'wifi', 'work']",['Other']
It is easy and safe application,positive,0.6068466666666666,['application'],['Other']
The Commercial Bank of Ethiopia application is easy to use. Really recommended.,positive,0.4513444444444444,"['ethiopia application', 'bank ethiopia', 'application use', 'recommend', 'ethiopia']",['Other']
Very useful app Help Me to pay my tuition fees in my house Thanks,positive,0.6130599999999999,"['pay tuition', 'house', 'app help', 'fee', 'pay']",['Other']
I think the old was way better than this. I wish i never updated this app .,positive,0.52848,"['wish', 'think', 'update app', 'update', 'app']",['Feature Requests']
It's very nice to use this app and no reason to be on the line.,positive,0.44682,"['reason line', 'app reason', 'line', 'reason', 'use app']",['Other']
"Great app, thank you cbe! You make my life easy!",positive,0.8347733333333333,"['app thank', 'life', 'thank', 'app']",['Other']
User friendly app. New of the kind in Ethio,positive,0.6071818181818182,"['kind', 'user']",['Interface Issues']
Stopped showing received or deposits recently.,negative,-0.1357799999999999,"['receive deposit', 'deposit', 'receive', 'stop']",['Other']
Very good and easy to use app,positive,0.7171066666666666,"['use app', 'use', 'app']",['Other']
Very poor and slow.,negative,-0.47936,[],['Other']
Nice and smooth to use.,positive,0.4528999999999999,['use'],['Other']
Fast and reliable app .,positive,0.08,['app'],['Other']
